i,j,sim
77,84,0.6392607316229686
32,80,0.8804957861077007
3,15,0.628671845589605
16,105,0.5546802267032785
51,84,0.6392607316229686
77,85,0.8804957861077007
32,81,0.6487993727202763
3,16,1.0
16,106,1.0
51,85,0.8804957861077007
77,86,0.6392607316229686
32,82,0.8804957861077007
3,17,0.6392607316229686
16,107,1.0
51,86,0.6392607316229686
77,87,0.628671845589605
32,83,0.652146182891977
3,18,0.628671845589605
16,108,0.7308455144144101
51,87,0.628671845589605
77,88,1.0
32,84,0.5961533722593182
3,19,0.8804957861077007
16,109,0.8804957861077007
51,88,1.0
77,89,1.0
32,85,1.0
3,20,0.6392607316229686
16,110,1.0
51,89,1.0
77,90,0.5546802267032785
32,86,0.5961533722593182
3,21,0.8592191660158826
16,111,0.6392607316229686
51,90,0.5546802267032785
77,91,0.4503410557511679
32,87,0.7160531737151075
3,22,1.0
16,112,1.0
51,91,0.4503410557511679
77,92,1.0
32,88,0.8804957861077007
3,23,1.0
16,113,0.7200264319529204
51,92,1.0
77,93,0.6167297412222914
32,89,0.8804957861077007
3,24,1.0
16,114,0.628671845589605
51,93,0.6167297412222914
77,94,0.5203555379689118
32,90,0.652146182891977
3,25,1.0
16,115,0.6508410801339611
51,94,0.5203555379689118
77,95,0.49104459792243493
32,91,0.5781966615257106
3,26,1.0
16,116,0.628671845589605
51,95,0.49104459792243493
77,96,0.6392607316229686
32,92,0.8804957861077007
3,27,1.0
16,117,1.0
51,96,0.6392607316229686
77,97,0.8804957861077007
32,93,0.712372212219126
3,28,0.5572314629233605
16,118,0.6358115620913256
51,97,0.8804957861077007
77,98,1.0
32,94,0.6240257190359764
3,29,0.6392607316229686
16,119,0.5427428341876338
51,98,1.0
77,99,0.8080335804252552
32,95,0.5992823087910562
3,30,0.5975126489533769
16,120,1.0
51,99,0.8080335804252552
77,100,1.0
32,96,0.5961533722593182
3,31,0.8804957861077007
16,121,0.6392607316229686
51,100,1.0
77,101,1.0
32,97,1.0
3,32,0.8804957861077007
16,122,0.5546802267032785
51,101,1.0
77,102,0.7308455144144101
32,98,0.8804957861077007
3,33,1.0
16,123,1.0
51,102,0.7308455144144101
77,103,1.0
32,99,0.7610013830041973
3,34,0.5546802267032785
16,124,0.6392607316229686
51,103,1.0
77,104,1.0
32,100,0.8804957861077007
3,35,1.0
16,125,0.628671845589605
51,104,1.0
77,105,0.5546802267032785
32,101,0.8804957861077007
3,36,1.0
16,126,1.0
51,105,0.5546802267032785
77,106,1.0
32,102,0.8099226789404221
3,37,0.5401643451007931
17,18,0.9199106967856712
51,106,1.0
77,107,1.0
32,103,0.8804957861077007
3,38,1.0
17,19,0.5961533722593182
51,107,1.0
77,108,0.7308455144144101
32,104,0.8804957861077007
3,39,1.0
17,20,1.0
51,108,0.7308455144144101
77,109,0.8804957861077007
32,105,0.652146182891977
3,40,0.8503845364311999
17,21,0.5973847485416
51,109,0.8804957861077007
77,110,1.0
32,106,0.8804957861077007
3,41,0.7200264319529204
17,22,0.6392607316229686
51,110,1.0
77,111,0.6392607316229686
32,107,0.8804957861077007
3,42,0.563508207102316
17,23,0.6392607316229686
51,111,0.6392607316229686
77,112,1.0
32,108,0.8099226789404221
3,43,0.8804957861077007
17,24,0.6392607316229686
51,112,1.0
77,113,0.7200264319529204
32,109,1.0
3,44,1.0
17,25,0.6392607316229686
51,113,0.7200264319529204
77,114,0.628671845589605
32,110,0.8804957861077007
3,45,0.4045955021603441
17,26,0.6392607316229686
17,27,0.6392607316229686
77,115,0.6508410801339611
32,111,0.5961533722593182
3,46,0.6392607316229686
51,114,0.628671845589605
17,28,0.44635964058401295
77,116,0.628671845589605
32,112,0.8804957861077007
3,47,0.5661005759511195
51,115,0.6508410801339611
17,29,1.0
77,117,1.0
32,113,0.6637362505317507
3,48,1.0
51,116,0.628671845589605
17,30,0.6728517136401705
77,118,0.6358115620913256
32,114,0.7160531737151075
3,49,1.0
51,117,1.0
17,31,0.5961533722593182
77,119,0.5427428341876338
32,115,0.733099223972782
3,50,0.8804957861077007
51,118,0.6358115620913256
17,32,0.5961533722593182
77,120,1.0
32,116,0.7160531737151075
3,51,1.0
51,119,0.5427428341876338
17,33,0.6392607316229686
77,121,0.6392607316229686
32,117,0.8804957861077007
3,52,0.5841159378427286
51,120,1.0
17,34,0.9164340672699423
77,122,0.5546802267032785
32,118,0.5931196908066974
3,53,0.5546802267032785
51,121,0.6392607316229686
17,35,0.6392607316229686
77,123,1.0
32,119,0.6249662632725168
3,54,1.0
51,122,0.5546802267032785
17,36,0.6392607316229686
77,124,0.6392607316229686
32,120,0.8804957861077007
3,55,1.0
51,123,1.0
17,37,0.7877822625491321
77,125,0.628671845589605
32,121,0.5961533722593182
3,56,1.0
51,124,0.6392607316229686
17,38,0.6392607316229686
77,126,1.0
32,122,0.652146182891977
3,57,1.0
51,125,0.628671845589605
17,39,0.6392607316229686
78,79,0.5546802267032785
32,123,0.8804957861077007
3,58,0.8080335804252552
51,126,1.0
17,40,0.5914835785554597
78,80,1.0
32,124,0.5961533722593182
3,59,0.8804957861077007
52,53,0.823091533628127
17,41,0.9620988140089652
78,81,0.5581090469096137
32,125,0.7160531737151075
3,60,0.6392607316229686
52,54,0.5841159378427286
17,42,0.4380222877406823
78,82,1.0
32,126,0.8804957861077007
3,61,0.48854435055383133
52,55,0.5841159378427286
17,43,0.5961533722593182
78,83,0.5546802267032785
33,34,0.5546802267032785
3,62,0.6392607316229686
52,56,0.5841159378427286
17,44,0.6392607316229686
78,84,0.6392607316229686
33,35,1.0
3,63,0.5546802267032785
52,57,0.5841159378427286
17,45,0.689588747897829
78,85,0.8804957861077007
33,36,1.0
3,64,0.628671845589605
52,58,0.576672660199643
17,46,1.0
78,86,0.6392607316229686
33,37,0.5401643451007931
3,65,0.8080335804252552
52,59,0.689843036902759
17,47,0.5619923476561317
78,87,0.628671845589605
33,38,1.0
3,66,1.0
52,60,0.7395256008980693
52,61,0.615352829742212
78,88,1.0
33,39,1.0
3,67,0.4503410557511679
17,48,0.6392607316229686
52,62,0.7395256008980693
78,89,1.0
33,40,0.8503845364311999
3,68,1.0
17,49,0.6392607316229686
52,63,0.8566095460161817
78,90,0.5546802267032785
33,41,0.7200264319529204
3,69,1.0
17,50,0.5961533722593182
52,64,0.8196149041123981
78,91,0.4503410557511679
33,42,0.563508207102316
3,70,1.0
17,51,0.6392607316229686
52,65,0.576672660199643
78,92,1.0
33,43,0.8804957861077007
3,71,0.5546802267032785
17,52,0.7395256008980693
52,66,0.5841159378427286
78,93,0.6167297412222914
33,44,1.0
3,72,0.8724636698652974
17,53,0.9164340672699423
52,67,0.8042185017568673
78,94,0.5203555379689118
33,45,0.4045955021603441
3,73,1.0
17,54,0.6392607316229686
52,68,0.5841159378427286
78,95,0.49104459792243493
33,46,0.6392607316229686
3,74,0.628671845589605
17,55,0.6392607316229686
52,69,0.5841159378427286
78,96,0.6392607316229686
33,47,0.5661005759511195
3,75,1.0
17,56,0.6392607316229686
52,70,0.5841159378427286
78,97,0.8804957861077007
33,48,1.0
3,76,0.8804957861077007
17,57,0.6392607316229686
52,71,0.823091533628127
78,98,1.0
33,49,1.0
3,77,1.0
17,58,0.5702437798153871
52,72,0.5818011589609264
78,99,0.8080335804252552
78,100,1.0
3,78,1.0
17,59,0.5961533722593182
52,73,0.5841159378427286
33,50,0.8804957861077007
78,101,1.0
3,79,0.5546802267032785
17,60,1.0
52,74,0.7483508279818238
33,51,1.0
78,102,0.7308455144144101
3,80,1.0
17,61,0.5198213662320235
52,75,0.5841159378427286
33,52,0.5841159378427286
78,103,1.0
3,81,0.5581090469096137
17,62,1.0
52,76,0.689843036902759
33,53,0.5546802267032785
78,104,1.0
3,82,1.0
17,63,0.8829160548818877
52,77,0.5841159378427286
33,54,1.0
78,105,0.5546802267032785
3,83,0.5546802267032785
17,64,0.9199106967856712
52,78,0.5841159378427286
33,55,1.0
78,106,1.0
3,84,0.6392607316229686
17,65,0.5702437798153871
52,79,0.823091533628127
33,56,1.0
78,107,1.0
3,85,0.8804957861077007
17,66,0.6392607316229686
52,80,0.5841159378427286
33,57,1.0
78,108,0.7308455144144101
3,86,0.6392607316229686
17,67,0.7932501027450682
52,81,0.9036383343472465
33,58,0.8080335804252552
78,109,0.8804957861077007
3,87,0.628671845589605
17,68,0.6392607316229686
52,82,0.5841159378427286
33,59,0.8804957861077007
78,110,1.0
3,88,1.0
17,69,0.6392607316229686
52,83,0.823091533628127
33,60,0.6392607316229686
78,111,0.6392607316229686
3,89,1.0
17,70,0.6392607316229686
52,84,0.7395256008980693
33,61,0.48854435055383133
78,112,1.0
3,90,0.5546802267032785
17,71,0.9164340672699423
52,85,0.689843036902759
33,62,0.6392607316229686
78,113,0.7200264319529204
3,91,0.4503410557511679
17,72,0.738896331534973
52,86,0.7395256008980693
33,63,0.5546802267032785
78,114,0.628671845589605
3,92,1.0
17,73,0.6392607316229686
52,87,0.8196149041123981
33,64,0.628671845589605
78,115,0.6508410801339611
3,93,0.6167297412222914
17,74,0.9199106967856712
52,88,0.5841159378427286
33,65,0.8080335804252552
78,116,0.628671845589605
3,94,0.5203555379689118
17,75,0.6392607316229686
52,89,0.5841159378427286
33,66,1.0
78,117,1.0
3,95,0.49104459792243493
17,76,0.5961533722593182
52,90,0.823091533628127
33,67,0.4503410557511679
78,118,0.6358115620913256
3,96,0.6392607316229686
17,77,0.6392607316229686
52,91,0.8042185017568673
33,68,1.0
78,119,0.5427428341876338
3,97,0.8804957861077007
17,78,0.6392607316229686
52,92,0.5841159378427286
33,69,1.0
78,120,1.0
3,98,1.0
17,79,0.9164340672699423
52,93,0.938663684274553
33,70,1.0
78,121,0.6392607316229686
3,99,0.8080335804252552
17,80,0.6392607316229686
52,94,0.7610080825950739
33,71,0.5546802267032785
78,122,0.5546802267032785
3,100,1.0
17,81,0.7549674298919186
52,95,0.718909654833624
33,72,0.8724636698652974
78,123,1.0
3,101,1.0
17,82,0.6392607316229686
52,96,0.7395256008980693
33,73,1.0
78,124,0.6392607316229686
3,102,0.7308455144144101
17,83,0.9164340672699423
52,97,0.689843036902759
33,74,0.628671845589605
78,125,0.628671845589605
3,103,1.0
17,84,1.0
52,98,0.5841159378427286
33,75,1.0
78,126,1.0
3,104,1.0
17,85,0.5961533722593182
52,99,0.576672660199643
33,76,0.8804957861077007
79,80,0.5546802267032785
3,105,0.5546802267032785
17,86,1.0
52,100,0.5841159378427286
33,77,1.0
79,81,0.8435298919417977
3,106,1.0
17,87,0.9199106967856712
52,101,0.5841159378427286
33,78,1.0
79,82,0.5546802267032785
3,107,1.0
17,88,0.6392607316229686
52,102,0.807999164690592
33,79,0.5546802267032785
79,83,1.0
3,108,0.7308455144144101
17,89,0.6392607316229686
52,103,0.5841159378427286
33,80,1.0
79,84,0.9164340672699423
3,109,0.8804957861077007
17,90,0.9164340672699423
52,104,0.5841159378427286
33,81,0.5581090469096137
79,85,0.652146182891977
3,110,1.0
17,91,0.7932501027450682
52,105,0.823091533628127
33,82,1.0
79,86,0.9164340672699423
3,111,0.6392607316229686
17,92,0.6392607316229686
52,106,0.5841159378427286
33,83,0.5546802267032785
79,87,0.9630053580962163
3,112,1.0
17,93,0.721379869811598
52,107,0.5841159378427286
33,84,0.6392607316229686
79,88,0.5546802267032785
3,113,0.7200264319529204
17,94,0.8043866949985113
52,108,0.6692101239439042
33,85,0.8804957861077007
3,114,0.628671845589605
52,109,0.689843036902759
33,86,0.6392607316229686
3,115,0.6508410801339611
52,110,0.5841159378427286
33,87,0.628671845589605
3,116,0.628671845589605
52,111,0.7395256008980693
33,88,1.0
3,117,1.0
52,112,0.5841159378427286
33,89,1.0
3,118,0.6358115620913256
52,113,0.72669808439233
33,90,0.5546802267032785
3,119,0.5427428341876338
52,114,0.8196149041123981
33,91,0.4503410557511679
3,120,1.0
52,115,0.7312083360013812
33,92,1.0
3,121,0.6392607316229686
52,116,0.8196149041123981
33,93,0.6167297412222914
3,122,0.5546802267032785
52,117,0.5841159378427286
33,94,0.5203555379689118
3,123,1.0
52,118,0.41557879019663774
33,95,0.49104459792243493
3,124,0.6392607316229686
52,119,0.7744087944191953
33,96,0.6392607316229686
3,125,0.628671845589605
52,120,0.5841159378427286
33,97,0.8804957861077007
3,126,1.0
52,121,0.7395256008980693
33,98,1.0
4,5,0.5546802267032785
52,122,0.823091533628127
33,99,0.8080335804252552
4,6,0.475682835221719
52,123,0.5841159378427286
33,100,1.0
4,7,0.5546802267032785
52,124,0.7395256008980693
33,101,1.0
4,8,0.5595191874007788
52,125,0.8196149041123981
33,102,0.7308455144144101
4,9,0.9630053580962163
52,126,0.5841159378427286
33,103,1.0
4,10,0.9664819876119454
53,54,0.5546802267032785
33,104,1.0
4,11,0.8700885383761483
53,55,0.5546802267032785
33,105,0.5546802267032785
4,12,1.0
53,56,0.5546802267032785
33,106,1.0
4,13,0.5546802267032785
53,57,0.5546802267032785
33,107,1.0
4,14,0.8524751634079302
53,58,0.475682835221719
33,108,0.7308455144144101
4,15,0.9630053580962163
53,59,0.652146182891977
33,109,0.8804957861077007
4,16,0.5546802267032785
53,60,0.9164340672699423
33,110,1.0
4,17,0.8829160548818877
53,61,0.6033872989620812
33,111,0.6392607316229686
4,18,0.9630053580962163
53,62,0.9164340672699423
33,112,1.0
4,19,0.652146182891977
53,63,0.9664819876119454
33,113,0.7200264319529204
4,20,0.8829160548818877
53,64,0.9630053580962163
33,114,0.628671845589605
4,21,0.49576627609933677
53,65,0.475682835221719
33,115,0.6508410801339611
4,22,0.5546802267032785
53,66,0.5546802267032785
33,116,0.628671845589605
4,23,0.5546802267032785
53,67,0.9476089557406855
33,117,1.0
4,24,0.5546802267032785
53,68,0.5546802267032785
33,118,0.6358115620913256
4,25,0.5546802267032785
53,69,0.5546802267032785
33,119,0.5427428341876338
4,26,0.5546802267032785
53,70,0.5546802267032785
33,120,1.0
4,27,0.5546802267032785
53,71,1.0
33,121,0.6392607316229686
4,28,0.36279370785395515
53,72,0.6372778590927098
33,122,0.5546802267032785
4,29,0.8829160548818877
53,73,0.5546802267032785
33,123,1.0
4,30,0.7540997467642236
53,74,0.8917412819656423
33,124,0.6392607316229686
4,31,0.652146182891977
53,75,0.5546802267032785
33,125,0.628671845589605
4,32,0.652146182891977
53,76,0.652146182891977
33,126,1.0
4,33,0.5546802267032785
53,77,0.5546802267032785
34,35,0.5546802267032785
4,34,0.9664819876119454
53,78,0.5546802267032785
34,36,0.5546802267032785
4,35,0.5546802267032785
53,79,1.0
34,37,0.8713481952791899
4,36,0.5546802267032785
53,80,0.5546802267032785
34,38,0.5546802267032785
4,37,0.9048662076672445
53,81,0.8435298919417977
34,39,0.5546802267032785
4,38,0.5546802267032785
53,82,0.5546802267032785
34,40,0.48960820503596586
4,39,0.5546802267032785
53,83,1.0
34,41,0.8700885383761483
4,40,0.48960820503596586
53,84,0.9164340672699423
34,42,0.4811169490512275
4,41,0.8700885383761483
53,85,0.652146182891977
34,43,0.652146182891977
4,42,0.4811169490512275
53,86,0.9164340672699423
34,44,0.5546802267032785
4,43,0.652146182891977
53,87,0.9630053580962163
34,45,0.744985265807858
4,44,0.5546802267032785
53,88,0.5546802267032785
34,46,0.9164340672699423
4,45,0.744985265807858
53,89,0.5546802267032785
34,47,0.6382438514603637
4,46,0.8829160548818877
53,90,1.0
34,48,0.5546802267032785
4,47,0.6837098614912986
53,91,0.9476089557406855
34,49,0.5546802267032785
4,48,0.5546802267032785
53,92,0.5546802267032785
34,50,0.652146182891977
4,49,0.5546802267032785
53,93,0.7952732302907348
34,51,0.5546802267032785
4,50,0.652146182891977
53,94,0.8879526277285692
34,52,0.823091533628127
4,51,0.5546802267032785
53,95,0.7290541760006951
34,53,1.0
4,52,0.8566095460161817
53,96,0.9164340672699423
34,54,0.5546802267032785
4,53,0.9664819876119454
53,97,0.652146182891977
34,55,0.5546802267032785
4,54,0.5546802267032785
53,98,0.5546802267032785
34,56,0.5546802267032785
4,55,0.5546802267032785
53,99,0.475682835221719
34,57,0.5546802267032785
4,56,0.5546802267032785
53,100,0.5546802267032785
34,58,0.475682835221719
4,57,0.5546802267032785
53,101,0.5546802267032785
34,59,0.652146182891977
4,58,0.475682835221719
53,102,0.5595191874007788
34,60,0.9164340672699423
4,59,0.652146182891977
53,103,0.5546802267032785
34,61,0.6033872989620812
4,60,0.8829160548818877
53,104,0.5546802267032785
34,62,0.9164340672699423
4,61,0.6488533089930162
53,105,1.0
34,63,0.9664819876119454
4,62,0.8829160548818877
53,106,0.5546802267032785
34,64,0.9630053580962163
4,63,1.0
53,107,0.5546802267032785
34,65,0.475682835221719
4,64,0.9630053580962163
53,108,0.5595191874007788
34,66,0.5546802267032785
4,65,0.475682835221719
53,109,0.652146182891977
34,67,0.9476089557406855
4,66,0.5546802267032785
53,110,0.5546802267032785
34,68,0.5546802267032785
4,67,0.9476089557406855
53,111,0.9164340672699423
34,69,0.5546802267032785
4,68,0.5546802267032785
53,112,0.5546802267032785
34,70,0.5546802267032785
4,69,0.5546802267032785
53,113,0.8700885383761483
34,71,1.0
4,70,0.5546802267032785
53,114,0.9630053580962163
34,72,0.6372778590927098
4,71,0.9664819876119454
53,115,0.5445930720154666
34,73,0.5546802267032785
4,72,0.6372778590927098
53,116,0.9630053580962163
34,74,0.8917412819656423
4,73,0.5546802267032785
53,117,0.5546802267032785
34,75,0.5546802267032785
4,74,0.8917412819656423
53,118,0.3719275750335097
34,76,0.652146182891977
4,75,0.5546802267032785
53,119,0.867835327164636
34,77,0.5546802267032785
4,76,0.652146182891977
53,120,0.5546802267032785
34,78,0.5546802267032785
4,77,0.5546802267032785
53,121,0.9164340672699423
34,79,1.0
4,78,0.5546802267032785
53,122,1.0
34,80,0.5546802267032785
4,79,0.9664819876119454
53,123,0.5546802267032785
34,81,0.8435298919417977
4,80,0.5546802267032785
53,124,0.9164340672699423
34,82,0.5546802267032785
4,81,0.8435298919417977
53,125,0.9630053580962163
34,83,1.0
4,82,0.5546802267032785
53,126,0.5546802267032785
34,84,0.9164340672699423
4,83,0.9664819876119454
54,55,1.0
34,85,0.652146182891977
4,84,0.8829160548818877
54,56,1.0
34,86,0.9164340672699423
4,85,0.652146182891977
54,57,1.0
34,87,0.9630053580962163
34,88,0.5546802267032785
34,89,0.5546802267032785
34,90,1.0
34,91,0.9476089557406855
34,92,0.5546802267032785
34,93,0.7952732302907348
34,94,0.8879526277285692
34,95,0.7290541760006951
34,96,0.9164340672699423
34,97,0.652146182891977
34,98,0.5546802267032785
34,99,0.475682835221719
34,100,0.5546802267032785
34,101,0.5546802267032785
34,102,0.5595191874007788
34,103,0.5546802267032785
34,104,0.5546802267032785
34,105,1.0
34,106,0.5546802267032785
34,107,0.5546802267032785
34,108,0.5595191874007788
34,109,0.652146182891977
34,110,0.5546802267032785
34,111,0.9164340672699423
34,112,0.5546802267032785
34,113,0.8700885383761483
34,114,0.9630053580962163
34,115,0.5445930720154666
34,116,0.9630053580962163
34,117,0.5546802267032785
34,118,0.3719275750335097
34,119,0.867835327164636
34,120,0.5546802267032785
34,121,0.9164340672699423
34,122,1.0
34,123,0.5546802267032785
34,124,0.9164340672699423
34,125,0.9630053580962163
34,126,0.5546802267032785
35,36,1.0
35,37,0.5401643451007931
35,38,1.0
35,39,1.0
35,40,0.8503845364311999
35,41,0.7200264319529204
35,42,0.563508207102316
35,43,0.8804957861077007
35,44,1.0
35,45,0.4045955021603441
35,46,0.6392607316229686
35,47,0.5661005759511195
35,48,1.0
35,49,1.0
35,50,0.8804957861077007
35,51,1.0
35,52,0.5841159378427286
35,53,0.5546802267032785
35,54,1.0
35,55,1.0
35,56,1.0
35,57,1.0
35,58,0.8080335804252552
35,59,0.8804957861077007
35,60,0.6392607316229686
35,61,0.48854435055383133
35,62,0.6392607316229686
35,63,0.5546802267032785
35,64,0.628671845589605
35,65,0.8080335804252552
35,66,1.0
35,67,0.4503410557511679
35,68,1.0
35,69,1.0
35,70,1.0
35,71,0.5546802267032785
35,72,0.8724636698652974
35,73,1.0
35,74,0.628671845589605
35,75,1.0
35,76,0.8804957861077007
35,77,1.0
35,78,1.0
35,79,0.5546802267032785
35,80,1.0
35,81,0.5581090469096137
35,82,1.0
35,83,0.5546802267032785
35,84,0.6392607316229686
35,85,0.8804957861077007
35,86,0.6392607316229686
35,87,0.628671845589605
35,88,1.0
35,89,1.0
35,90,0.5546802267032785
35,91,0.4503410557511679
35,92,1.0
35,93,0.6167297412222914
35,94,0.5203555379689118
35,95,0.49104459792243493
35,96,0.6392607316229686
35,97,0.8804957861077007
35,98,1.0
35,99,0.8080335804252552
35,100,1.0
35,101,1.0
35,102,0.7308455144144101
35,103,1.0
35,104,1.0
35,105,0.5546802267032785
35,106,1.0
35,107,1.0
35,108,0.7308455144144101
35,109,0.8804957861077007
35,110,1.0
35,111,0.6392607316229686
35,112,1.0
35,113,0.7200264319529204
35,114,0.628671845589605
35,115,0.6508410801339611
35,116,0.628671845589605
35,117,1.0
35,118,0.6358115620913256
35,119,0.5427428341876338
35,120,1.0
35,121,0.6392607316229686
35,122,0.5546802267032785
35,123,1.0
35,124,0.6392607316229686
35,125,0.628671845589605
35,126,1.0
36,37,0.5401643451007931
36,38,1.0
36,39,1.0
36,40,0.8503845364311999
36,41,0.7200264319529204
36,42,0.563508207102316
36,43,0.8804957861077007
36,44,1.0
36,45,0.4045955021603441
36,46,0.6392607316229686
36,47,0.5661005759511195
36,48,1.0
36,49,1.0
36,50,0.8804957861077007
36,51,1.0
36,52,0.5841159378427286
36,53,0.5546802267032785
36,54,1.0
36,55,1.0
36,56,1.0
36,57,1.0
36,58,0.8080335804252552
36,59,0.8804957861077007
36,60,0.6392607316229686
36,61,0.48854435055383133
36,62,0.6392607316229686
36,63,0.5546802267032785
36,64,0.628671845589605
36,65,0.8080335804252552
36,66,1.0
36,67,0.4503410557511679
36,68,1.0
36,69,1.0
36,70,1.0
36,71,0.5546802267032785
36,72,0.8724636698652974
36,73,1.0
36,74,0.628671845589605
36,75,1.0
36,76,0.8804957861077007
36,77,1.0
36,78,1.0
36,79,0.5546802267032785
36,80,1.0
36,81,0.5581090469096137
36,82,1.0
36,83,0.5546802267032785
36,84,0.6392607316229686
36,85,0.8804957861077007
36,86,0.6392607316229686
36,87,0.628671845589605
36,88,1.0
36,89,1.0
36,90,0.5546802267032785
36,91,0.4503410557511679
36,92,1.0
36,93,0.6167297412222914
36,94,0.5203555379689118
36,95,0.49104459792243493
36,96,0.6392607316229686
36,97,0.8804957861077007
36,98,1.0
36,99,0.8080335804252552
36,100,1.0
36,101,1.0
36,102,0.7308455144144101
36,103,1.0
36,104,1.0
36,105,0.5546802267032785
36,106,1.0
36,107,1.0
4,86,0.8829160548818877
13,53,0.5546802267032785
27,78,1.0
55,86,0.6392607316229686
81,94,0.7682151291849884
4,87,0.9630053580962163
14,47,0.5896807998134874
27,79,0.5546802267032785
55,87,0.628671845589605
81,95,0.6560660015689251
4,88,0.5546802267032785
17,95,0.6454882432706374
27,80,1.0
55,88,1.0
81,96,0.7549674298919186
4,89,0.5546802267032785
17,96,1.0
27,81,0.5581090469096137
55,89,1.0
81,97,0.6487993727202763
4,90,0.9664819876119454
17,97,0.5961533722593182
27,82,1.0
55,90,0.5546802267032785
81,98,0.5581090469096137
4,91,0.9476089557406855
17,98,0.6392607316229686
27,83,0.5546802267032785
55,91,0.4503410557511679
81,99,0.5356289960171603
4,92,0.5546802267032785
17,99,0.5702437798153871
27,84,0.6392607316229686
55,92,1.0
81,100,0.5581090469096137
4,93,0.8287912426787893
17,100,0.6392607316229686
27,85,0.8804957861077007
55,93,0.6167297412222914
81,101,0.5581090469096137
4,94,0.8544346153405146
17,101,0.6392607316229686
27,86,0.6392607316229686
55,94,0.5203555379689118
81,102,0.753533372208953
4,95,0.7290541760006951
17,102,0.5301870835737249
27,87,0.628671845589605
55,95,0.49104459792243493
81,103,0.5581090469096137
4,96,0.8829160548818877
17,103,0.6392607316229686
27,88,1.0
55,96,0.6392607316229686
81,104,0.5581090469096137
4,97,0.652146182891977
17,104,0.6392607316229686
27,89,1.0
55,97,0.8804957861077007
81,105,0.8435298919417977
4,98,0.5546802267032785
17,105,0.9164340672699423
27,90,0.5546802267032785
55,98,1.0
81,106,0.5581090469096137
4,99,0.475682835221719
17,106,0.6392607316229686
27,91,0.4503410557511679
55,99,0.8080335804252552
81,107,0.5581090469096137
4,100,0.5546802267032785
17,107,0.6392607316229686
27,92,1.0
55,100,1.0
81,108,0.6147443314622653
4,101,0.5546802267032785
17,108,0.5301870835737249
27,93,0.6167297412222914
55,101,1.0
81,109,0.6487993727202763
4,102,0.5595191874007788
17,109,0.5961533722593182
27,94,0.5203555379689118
55,102,0.7308455144144101
81,110,0.5581090469096137
4,103,0.5546802267032785
17,110,0.6392607316229686
27,95,0.49104459792243493
55,103,1.0
81,111,0.7549674298919186
4,104,0.5546802267032785
17,111,1.0
27,96,0.6392607316229686
55,104,1.0
81,112,0.5581090469096137
4,105,0.9664819876119454
17,112,0.6392607316229686
27,97,0.8804957861077007
55,105,0.5546802267032785
81,113,0.7696650283531618
4,106,0.5546802267032785
17,113,0.9620988140089652
27,98,1.0
55,106,1.0
81,114,0.8350567331062474
4,107,0.5546802267032785
17,114,0.9199106967856712
27,99,0.8080335804252552
55,107,1.0
81,115,0.6621506386205165
4,108,0.5595191874007788
17,115,0.5088128396307472
27,100,1.0
55,108,0.7308455144144101
81,116,0.8350567331062474
4,109,0.652146182891977
17,116,0.9199106967856712
27,101,1.0
55,109,0.8804957861077007
81,117,0.5581090469096137
4,110,0.5546802267032785
17,117,0.6392607316229686
27,102,0.7308455144144101
55,110,1.0
81,118,0.36111299771499883
4,111,0.8829160548818877
17,118,0.46393785066632676
27,103,1.0
55,111,0.6392607316229686
81,119,0.7802742576254083
4,112,0.5546802267032785
17,119,0.730887878274199
27,104,1.0
55,112,1.0
81,120,0.5581090469096137
4,113,0.8700885383761483
17,120,0.6392607316229686
27,105,0.5546802267032785
55,113,0.7200264319529204
81,121,0.7549674298919186
4,114,0.9630053580962163
17,121,1.0
27,106,1.0
55,114,0.628671845589605
81,122,0.8435298919417977
4,115,0.5445930720154666
17,122,0.9164340672699423
27,107,1.0
55,115,0.6508410801339611
81,123,0.5581090469096137
4,116,0.9630053580962163
17,123,0.6392607316229686
27,108,0.7308455144144101
55,116,0.628671845589605
81,124,0.7549674298919186
4,117,0.5546802267032785
17,124,1.0
27,109,0.8804957861077007
55,117,1.0
81,125,0.8350567331062474
4,118,0.3719275750335097
17,125,0.9199106967856712
27,110,1.0
55,118,0.6358115620913256
81,126,0.5581090469096137
4,119,0.867835327164636
17,126,0.6392607316229686
27,111,0.6392607316229686
55,119,0.5427428341876338
82,83,0.5546802267032785
4,120,0.5546802267032785
18,19,0.7160531737151075
27,112,1.0
55,120,1.0
82,84,0.6392607316229686
4,121,0.8829160548818877
18,20,0.9199106967856712
27,113,0.7200264319529204
55,121,0.6392607316229686
82,85,0.8804957861077007
4,122,0.9664819876119454
18,21,0.5667307947710624
27,114,0.628671845589605
55,122,0.5546802267032785
82,86,0.6392607316229686
4,123,0.5546802267032785
18,22,0.628671845589605
27,115,0.6508410801339611
55,123,1.0
82,87,0.628671845589605
4,124,0.8829160548818877
18,23,0.628671845589605
27,116,0.628671845589605
27,117,1.0
82,88,1.0
4,125,0.9630053580962163
18,24,0.628671845589605
55,124,0.6392607316229686
27,118,0.6358115620913256
82,89,1.0
4,126,0.5546802267032785
18,25,0.628671845589605
55,125,0.628671845589605
27,119,0.5427428341876338
82,90,0.5546802267032785
5,6,0.8080335804252552
18,26,0.628671845589605
55,126,1.0
27,120,1.0
82,91,0.4503410557511679
5,7,1.0
18,27,0.628671845589605
56,57,1.0
27,121,0.6392607316229686
