i,j,sim
24,27,0.6148332702850724
24,28,0.5097842776246535
24,29,0.3436547597318719
24,30,0.45459476529033715
24,31,0.6074925042214124
24,32,0.5984741509984293
24,33,0.6777553526664144
24,34,0.7862627118620322
24,35,0.4791557275807508
24,36,0.6865664507427236
7,32,0.0810815551364006
7,33,0.0984668561820345
7,34,0.10097254614250051
7,35,0.09918268334107969
7,36,0.09941240361446015
7,37,0.0811627310545291
7,38,0.07954738721228977
7,39,0.08492555637390398
7,40,0.09118618534518164
7,41,0.08988173769445126
7,42,0.09099865298544868
7,43,0.0811627310545291
7,44,0.08593927168744635
7,45,0.08892142645601216
7,46,0.08593927168744635
7,47,0.08008080638977595
7,48,0.08054813595891441
7,49,0.09856808824546498
8,9,0.9059931642485096
8,10,1.0
8,11,1.0
8,12,1.0
8,13,0.9059931642485096
8,14,1.0
8,15,0.7655174806233216
8,16,0.5655450819344512
8,17,1.0
8,18,0.46661932013868973
8,19,0.3594889274498923
8,20,0.44886861643137044
8,21,1.0
8,22,1.0
8,23,1.0
8,24,0.10204277182979737
8,25,0.08320898046823416
8,26,0.09310657171706666
8,27,0.07851998609924268
8,28,0.07851998609924268
8,29,0.09082216611224264
8,30,0.09082216611224264
8,31,0.09382239887611182
8,32,0.08497158983694975
8,33,0.10408902124350243
8,34,0.10708344325776309
8,35,0.10493333661249761
8,36,0.10522831867111018
8,37,0.08507282190038024
8,38,0.08320898046823416
8,39,0.0890926236396551
8,40,0.09599713649976688
8,41,0.09452950918966385
8,42,0.09640593580384733
8,43,0.08507282190038022
8,44,0.09040083476667365
8,45,0.09343751279105278
8,46,0.09040083476667365
24,37,0.5563472710341094
30,42,0.5336537915101298
30,43,0.5380715882701135
30,44,0.4953510485077923
30,45,0.4751316651156384
30,46,0.5333487746807443
30,47,0.48640358909644477
30,48,0.5002284999559181
30,49,0.6085734670561511
31,32,0.513306195878718
31,33,0.5316788107701858
31,34,0.5213402335288296
31,35,0.4396219892003449
31,36,0.5578692352774179
8,47,0.08382357556384887
8,48,0.08435699474133505
8,49,0.10421750945345243
9,10,0.9059931642485096
9,11,0.9059931642485096
9,12,0.9059931642485096
9,13,0.9714188500914102
9,14,0.9059931642485096
9,15,0.7217337962442159
9,16,0.5311745247928564
9,17,0.9059931642485096
9,18,0.545922373957602
9,19,0.41506433921279695
9,20,0.41990219182017907
9,21,0.9059931642485096
9,22,0.9059931642485096
9,23,0.9059931642485096
9,24,0.09569343759566115
9,25,0.07893279211667506
9,26,0.0878634334484257
9,27,0.07468978962893007
24,38,0.23823317932318933
24,39,0.6904773911482551
4,44,0.09040083476667365
4,45,0.09343751279105278
4,46,0.09040083476667365
4,47,0.08382357556384887
4,48,0.08435699474133505
31,37,0.47117931591439804
31,38,0.19676104697459018
31,39,0.42026225315195276
24,40,0.6587233057951731
24,41,0.7784768592793248
24,42,0.6762684706361077
14,15,0.7655174806233216
14,16,0.5655450819344512
14,17,1.0
14,18,0.46661932013868973
14,19,0.3594889274498923
14,20,0.44886861643137044
14,21,1.0
14,22,1.0
14,23,1.0
14,24,0.10204277182979737
14,25,0.08320898046823416
14,26,0.09310657171706666
14,27,0.07851998609924268
14,28,0.07851998609924268
14,29,0.09082216611224264
14,30,0.09082216611224264
14,31,0.09382239887611182
14,32,0.08497158983694975
14,33,0.10408902124350243
9,28,0.07468978962893005
9,29,0.08561388304392631
9,30,0.08561388304392631
9,31,0.08847802854404041
9,32,0.0804669600407859
